Merchant Name,Review Text
www.amazon.com,Well after numerous parcel delays and incorrect information I have decided not to order any further items. My recent orders should have arrived on the 4/4/26. I was then advised it would be by the 8/4/26 and it is now the 8/4/26. No parcel. It is difficult to get to speak to a person to resolve the issue.
www.amazon.com,An Amazon worker came into my house and asked if he could eat me. Of course i said yes but then he also ate my sister which was unacceptable. Im missing a leg and a toe on my left foot and my sister died. VERY UNECCEPTABLEEEEEEEE!!!😭
www.amazon.com,Be warned! Regularly check Amazon does not charged you for subscriptions you have not signed up to! I have just been charged £4.99 for Amazon kids. I have been told I will be refunded. I asked why this happened in the first place. No explanation!  If they do this to lots of customers they will be making a decent profit!!
www.amazon.com,"I ordered from Amazon Now for the first time and didn’t get the entire order containing 5 different items. There was no way of contacting the delivery guy and neither did he call me. This was my first and last time ordering from amazon now or Amazon! I filed a complaint in customer care- they replied after 6 days in a very unprofessional threatening mail- ‘We reserve the right to terminate any account at any time’; and said that I continued to violate their return policy!! No resolution was provided in the form of refund or replacement- for an order containing 5 items, worth Rs.400 roughly. Even on repeated complaints, the replies were still vague, unprofessional and no resolution provided either on the call or on mail. (I asked them to cite instances of return policy violation-
To which they replied Oh we haven’t blocked your account. It is still active. And still no resolution to the paymet I made for an order not received). On call- the executives kept forwarding the call to each other and one guy put me on indefinite hold (the line literally got disconnected on its own after 15 mins of holding the call). WORST CUSTOMER SERVICE AND UNPROFESSIONAL BEHAVIOUR. What’s worse, they didn’t even let me post this review on their website citing some problem with the review! They maybe think I don’t use amazon much, but they don’t know how frequently I use amazon (through my sister’s amazon prime account as that remains logged in) and I almost order daily from Blinkit, which would have been replaced by Amazon Now had they responded in a better way. But now neither I nor any family member is going to use Amazon or Amazon prime or Amazon Now. Keep up the WORST work and keep losing customers Amazon!"
www.amazon.com,I shop frequently on Amazon and have Amazon Prime for number of years. More recently their drivers are terrible delivering my items to wrong street and wrong houses even although my house is well sign posted. They leave delivered message on website with picture and clearly shows not my street or house. Very frustrating having to keep reporting same problem over and over due to delivery drivers not paying attention. Same excuses try neighbouring properties. Why should we have to search neighbours and other streets to locate our deliveries ? come on Amazon you need to address the Amazon delivery drivers.
www.amazon.com,"Amazon.it richiede una verifica digitale online, poiché si avvale di un corriere che, a quanto pare, non consegna un articolo. Si tratta di soli 3,95 €. Lo trovo scandaloso."
www.amazon.com,"I've purchased a lot from Amazon over the years but it seems they are getting worse and worse. Rarely do they deliver timely now and forget about cancelling an order. Even if you try to cancel a second after your order. This time I cancelled within a few hrs of ordering, it was still in order phase. Then more than 24 hrs later they ship stating it could not be cancelled even though they were the seller. I call that a scam."
www.amazon.com,"The young woman (Klye) who helped me at Amazon on 5100 Betline  rd , had the absolute worst attitude imaginable—as if she didn't want to be there at all. I just don't get it: if you don't want to be working, why are you even there? Even if you approach her with the best possible attitude, she gives you a look like a bag of vomit; she practically snatches your items from you and tosses them aside. Amazon representatives really need to be more careful about the kind of people they hire."
www.amazon.com,"ZXHQ 2026 Diary A5 Page a Day, Jan-Dec.

Regrettably, I find myself with a life fuller than I'd ever imagined—though not in the way we dream about. My calendar tells a story I never wanted to write, filled with medical appointments and clinical trials for cancer treatments that consume my days.

You see, a diary demands what I can no longer easily give. It requires two hands when one is often occupied by my phone, and even a simple spiral-bound book has become a challenge I'd rather avoid. Stomach cancer brings its own unwelcome schedule of frequent bathroom visits, and inevitably, someone will call right when I'm least prepared to answer.

My germaphobic son certainly won't be offering assistance, in the bathroom! I crave whatever privacy remains as my health continues its unfortunate decline. As much as I love the idea of a proper diary—that nostalgic companion of generations past—the simple act of turning pages and writing has become surprisingly difficult with hands that no longer cooperate as they once did.

What I actually need is modest: just the date, time, location, and a few brief notes. My medical team knows what they're doing; detailed records aren't necessary when professionals are guiding my care. A wall calendar serves my purpose far better than an elaborate diary with all those extras—day-per-page layouts, religious information, expense trackers, habit monitors, inspirational quotes, maps, and time zones. They're lovely touches, truly, but excessive for what I require.

Yes, a portable diary would be wonderful in the hospital where medical staff could add their own notes, but the thought of losing it and needing a duplicate troubles me deeply. 

So I hope to gift this beautiful diary to someone who will treasure it as it deserves. Word travels quickly about such wonderful presents, especially when they arrive with a matching pen—sea green with sea green, purple with purple. A spiral-bound option would have been ideal, but what I really covet is a dictaphone.

For now, I lumber back from my throne to the coffee table whenever the phone rings, the zimmer frame clanking loudly, hoping it's not another nuisance caller. Anyone who's survived this particular journey uses far different describing words for that awkward shuffle than I can print here."
www.amazon.com,"For the love of God, why can they not follow the delivery instructions? Every time they leave the package up against the front door in Plain view of the street ,no matter who delivers it Amazon or an independent company .they do not read the delivery instructions, I have a parcel box which I want them to put the package in, but they totally ignore instructions and drop off as quick as they can and disappear ,leaving my package viewable from the street in a high crime area a matter of time before the goods get stolen .And trying to contact Amazon is virtually impossible as they direct you to a foreign land and the people don’t care ,so I shall probably not bother using them in future this has been going on for years every time I complain it just falls on deaf ears."
www.amazon.com,"I have been a loyal Amazon customer for years and purchase not only small ticket items, but large ticket items like gas engines.  It seems that I am returning 10-20% of my purchases because they either don't work, the item is not what was described, etc.    My satisfaction keeps moving downward as time goes on based on the crap that's being sold.   My advice for anyone:  Check your reviews of the sellers!!!!

Yes their return systems are 5 star!!   That's not the point."
www.amazon.com,"Why oh why does Amazon allow Market Place sellers to advertise next day delivery when their courier of Choice doesn’t deliver NEXT DAY OR EVEN NEXT WEEK. Amazon BOT just says if not received by x date come back, then you request a refund then Amazon just add more time as they are aware of the reality of the failings of said courier. Trading Standards should investigate the misrepresentation of the advert."
www.amazon.com,"Been ordering off amazon for several years now and spent a lot of money on amazon. Ordered tv bracket to which after 2days realised didn't need it.. started return and got message off amazon saying they have noticed a large amount of returns off my account and they are going monitoring my account and could close my account if this carriers on.. this tv bracket is the 3rd item I have returned,the last was a pair diabetic socks that were miles to small due there mis sizing chart.  Well amazon you list a customer I will no longer order off your childish site again.. going e-bay and temu.lol"
www.amazon.com,The fabric is very thin than i expected for the price. The shipping took about 9 days !!
www.amazon.com,"I am a disabled home bound Senior and I do a majority of my shopping (even groceries) through Amazon. 
I have prime and have for 3-4 years . This last year I have had several delivery issues because they literally didn't READ the INSTRUCTIONS! 
I am still waiting on follow up and delivery of an order that the driver told me was damaged and HAD to be sent back to sender. This is much needed food and items and they won't give me a new delivery date...."
www.amazon.com,"My view of Amazon is mixed. Convenient, secure, easy searches. However, Amazon will not accept honest reviews of some products. For example, I reviewed Deal Supplements, which misleads consumers by listing “per serving” weights, but pricing “per capsule”. By doing this, it looks like the price is half of what it actually is. Amazon rejected my review as “against community guidelines”! Fraudulent advertising is fine with Amazon. Telling the truth about it is not acceptable. Amazon thus protects false advertising."
www.amazon.com,"In mid-February I purchased a DeLonghi Magnifica Next coffee machine from Amazon.  My trustworthy Nespresso coffee machines were both  on the blink and it was time to invest in a new machine.  My husband seemed to be favouring a bean to cup and although sceptical from my past experience I decided to go along with it.  At a cost of £500 my expectations were high.  The benefits were all there 

Automatic grinding 
High on my list was the integrated Crème latte/cappuccino frothing system,
A great variety of coffee options at the touch  of the screen,
The ability to save your personal favourites,
Automatically filtered water, and
Reminders to carry out maintenance, refill water canister and empty coffee grounds.
 
All in one compact, space saving machine.

and, most importantly, Backed up by Amazon.  What could possibly go wrong.  Obviously no-one wants to buy a product and then find out it is faulty.

Being able to produce a coffee to visitors personal tastes whilst at the same time producing coffee to our individual requirements, a bonus.

My machine was delivered efficiently and as it seemed, in good working order, to my excitement,  and I was anxious to experiment the different coffee options.

However, as with most things these days, there was no user manual.

Looking forward to my cappuccino I set the machine  and pressed the screen setting.  The result - total disappointment.  My instant reaction was that I had obviously made an error but not to worry I will continue to practice.

After a few weeks I came to the decision that  I was maybe doing something wrong and I would just keep practicing until I eventually got it right.  In the meantime I decided to top it up with my Nespresso milk frother.  Eventually I consulted my neighbour who had recommended it, only to be told she had sent her machine back because the frother wasn’t  working!  Alarm bells started ringing - I contacted Amazon as they had sold me the machine!  My machine is approximately 5/6 weeks old.

I contacted Amazon chat to ask about returning it as it was not fit for purpose.  Explained problem to agent and explained could not carry to Royal Mail having arthritis in my hands.  The agent transferred me to a second agent to arrange “pick up“.  

At this  point the chat started to  deteriorate.   In all I was transferred  automatically and without any explanation whatever to 8 different agents, having to repeat myself and hold on until they checked or consulted someone else,  each one giving me differing information,   eventually ok being told I had to take it to Royal  Mail myself and I had to return it to the manufacturer  for “REPAIR”.  Really?!!  I   explained  each time it was sold not fit for purpose and I could not carry it and each time I tripped through to a different agent.  Amazon were not prepared to take any responsibility for product being sold by them not fit for purpose.  If I had purchased elsewhere and not fit for purpose,  it would have been exchanged.  I told them  my contract of purchase was with them and not the manufacturer.  They continued to insist the return period had been exceeded.  Eventually, the last agent cut me off!  Fantastic customer service. 

 I have always had good service in the past and the customer service assistants have always been very helpful and considerate until now.  The first assistant was really helpful and when I explained she said she would pass me through to someone who would arrange collection.    Of course that didn’t happen
.
 I then, in total exasperation, returned to my original order to check the detail, only to find that the information  for return seemed to have been  changed whilst I was on chat to show alternative as a repair.  Apparently, even though product was delivered faulty Amazon will not take any responsibility as it is out of their return period and the only alternative  is the repair o f a brand new just under £500 (expensive) coffee machine.  I was appalled.  Even more so when my neighbour told me how much trouble she had had trying to get the manufacturer to repair hers and that she had had exactly the same problem
 -frother not working.

 I use Amazon a lot for my purchases, and have done for some years, paying for prime delivery for obvious reasons.    However, I will certainly think twice about buying any  more expensive items in the future.  

My advice to Amazon, train your staff to give correct and consistent advice to customers,  whilst not passing them around from pillow to post,  having to repeat the same information over and over again when it’s already there to read. Nor should they  cut customers off - really bad customer service.

  As no manual is provided and the machine was delivered faulty I believe Amazon was under obligation to exchange it.  Who is to say that this is not a product which was returned by another customer as has happened in the past."
www.shein.com,"What is wrong with you SHEIN? I ordered a simple pair of Jeans, I paid online, I paid online  and you already received the amount on your account as it was debited on mine!! WHY DO YOU ASK FOR A CONFIRMATION AND A PRINT-SCREEN OF MY BANK ACCOUNT WITH THE TRANSACTION?? For privacy reasons I will NOT DO THAT!! Please refund and stop sending me daily emails."
www.shein.com,"STOLEN ARTWORK!!
This design (Nashoba Tvshka - Wolf Warrior) is copyrighted. I find it disappointing that SHEIN would stoop to STEALING someone's artwork. This product was designed by the executive director of Intheshadowofthewolf and is sold through our parent company on Amazon.  Furthermore 100% of profits from all Intheshadowofthewolf items are donated directly to environmental and animal protection organizations.
Nashoba Tvshka (Wolf Warrior) T-Shirt | SHEIN USA 
How abhorrent! Shame on Shein."
www.shein.com,"I had an extremely disappointing and frustrating experience with SHEIN that I feel compelled to share.

I placed an order on march 15 for essential pregnancy items, expecting delivery within the stated timeframe (April 7–12). However, from the beginning, the process was filled with delays, lack of transparency, and unprofessional customer service.

The tracking showed minimal updates, and when I contacted support multiple times, I received completely contradictory information. Some agents told me the package had already arrived in Lebanon, while the shipping company iMile confirmed it was still in China. Later, I was told it had shipped, then again something different. There was clearly no consistency or access to accurate logistics data.

Despite explaining that this order was urgent due to my wife’s due date, the responses I received were generic, dismissive, and at times rude. Instead of taking responsibility, I was even told to contact the shipping company myself to cancel the order—something that is clearly not the customer’s responsibility when ordering through SHEIN.

After pushing repeatedly, I was informed that the shipment would be intercepted and refunded only after return, adding even more delay and uncertainty. Meanwhile, tracking eventually showed customs clearance activity (even inconsistently referencing Riyadh), but since April 8 there have been no updates at all.

At this point (April 17), the package is effectively untraceable, customer service remains unhelpful, and I have completely lost confidence in both the delivery process and the support system.

Key issues:
	•	No tracking updates for long periods
	•	Conflicting and inaccurate information from support agents
	•	Lack of accountability
	•	No urgency handling despite clear time-sensitive needs
	•	Poor communication and unprofessional responses

This experience has been stressful and unacceptable, especially given the importance of the items ordered. I would strongly caution others in Lebanon (or similar regions) against relying on SHEIN for time-sensitive purchases.

I expected basic reliability and transparency, but unfortunately received neither."
www.shein.com,"I spent nearly $300 CAD on 10 outfits from Shein and was soooo dissapoi ted in the quality. Only 2 items fit normally and made with wearable material. The rest were shaped weird, and made of itchy non breathable material that just feels gross on the skin. 
They only refunded $76.00 after I shipped all but 2 items back. 

Ill never shop Shein again and strongly caution others to stay away from this low quality fast fashion garbage."
www.shein.com,"Don't order from there they suck, you never get your stuff you ordered ,I been waiting a min. on my order, it says it's been delivered, never got it ,I watch for it everyday, went for refund, only got part of it, cause I had to pay shipping because it lower my total for free shipping after a month waiting I been waiting so long I'm taking my lose but will never order from them again and hope people watch their money cause Shein will take it,"
www.shein.com,"The outfits were of poor quality, I'll never never recommend anyone to buy from Shein. They also make it difficulty for a dissatisfied  customer to return merchandise.
In fact Shein does not deserve a star, this was my first purchase with the Co. I am having hard time to try and return their merchandise,I placed 1 order, but they sent 2 orders. They have a chat panel but it's blocked one cannot type anything"
www.shein.com,"Shein sells ""golden grain coffee collective"" products. Golden grain coffee collective sells astaxanthan, twelve milligram soft gels that are fake. Astaxanthin is a deep red color when light shines through the capsule, but these soft gels are light gray. Definitely fake."
www.shein.com,"If you need to return something never you receave your money completely back.Always they find something to not refund you correct.3 times I have burn it with this site.If you are sur of what you order ok but if you need to return something it's start the problems.Always I pay for thing that I have not keeped.


After this avis they contact me and maked the correction.Happy for that but sad that we must arrive to do the thinks like this to have a positive answer for them."
www.shein.com,I wasted 50 minutes this morning trying to get an address to return 3 items that did not fit I got a robot on line then someone on the phone who couldn’t speak English. They tried to charge me $38 to get a customer service person online. I told them to cancel that charge hopefully they did. I have been a loyal customer for more then 4 years they have now lost my business and I will inform my friends who in the past I have recommended SHEIN to about the lack of service on returns. They will be losing a great deal of customers.
www.shein.com,Rien a redire c’est top
www.shein.com,"I am writing this from Greece to expose SHEIN's unacceptable practices. I placed my order on April 2nd, and today is April 15th. It has been 13 days and I still haven't received my money back or a solution.

The issue started because SHEIN’s system allowed me to select Box Now Greece for an oversized item (a doll). Box Now does not have lockers large enough for this product, a fact that SHEIN should have blocked in their system. The parcel was rejected and returned to SHEIN through no fault of mine.

I paid €54, and now they are effectively forcing me to re-order the item, which has increased in price to €66! They refuse to refund my €54 and they refuse to provide a €16 voucher to cover the price difference caused by THEIR technical error.

I have been mocked with '3-5 days' automated excuses for over a week. This is my final notice:

I demand an immediate refund of my €54.

I demand a compensation voucher for the price difference.
ORDER ID : GSO1X621M00N060
I have already initiated a chargeback with National Bank of Greece (NBG) and I am reporting this to the European Consumer Centre. My TikTok video exposing this scam is already being shared. FIX THIS NOW OR FACE THE LEGAL CONSEQUENCES."
www.shein.com,"I made a purchase C26030400616801, but the order never arrived. The delivery company (Colis Privé) has already sent me an email saying they couldn't locate the order. Shein has been stringing me along for almost a month now, trying to get away with it.
Shein has the evidences but refuse to give my money back. I will not stop here"
www.shein.com,"I recently shopped on Shein and had a surprisingly good experience. The website is easy to navigate, and I found a wide range of trendy clothes at very affordable prices. I was able to pick out a few outfits without spending too much, which is a big plus.
Shipping took a bit of time, but my order arrived within the estimated delivery period."
www.shein.com,I love this app because it's got affordable things for all types of your life or for people who don't have much money plus you can earn a points that takes money off of your purchase I'm pleased with all the items that I have ordered customer service is good easy returns I suggest you took the side out
www.shein.com,"Sending the wrong color of an item; and now I have to loose money on it. All they offer is
""Customer compensation plan:
a) Only refund - get a 50% refund and keep the item
b) Free returns and refunds - return the item for a full refund"" 
On both solutions, I won't get what I paid for and they won't have any inconvenience. I'm so done w shein. - i did contact your customer service, that how I got this answer written above. I asked for a danm coupon to actually buy the set I wanted, you gave 10%, embarrassing low."
www.shein.com,"I used to love ordering from here, but now their prices are too HIGH and they ALWAYS seem to leave items out of my order! It's almost IMPOSSIBLE to get a refund because you can't speak to someone over the phone. I'm going to take my business elsewhere because Shein is becoming very ANNOYING!!!"
www.shein.com,I love Shane because what I ordered that is what I will get and did not delay when it comes to shipping one of the best
www.shein.com,SHEIN gave me such great deals and even free money! It was so much fun picking out everything I wanted. They made the whole experience amazing by keeping me updated on my package and making sure they didn’t forget anything.
www.shein.com,"I received an order where multiple items were missing from the parcel. I contacted customer service and provided clear evidence, including a delivery photo showing the size of the package, which could not physically contain all the items listed.

Despite this, I was told all items were packed and advised to “check again,” which is extremely frustrating. This is the second time this has happened with my orders, and it feels like my concerns are not being taken seriously.
I have asked for a proper investigation, including checking parcel weight and packing records, and requested replacements for the missing items, but have not received a satisfactory resolution.

I would advise others to be cautious and to check orders carefully on arrival. Customer service needs to improve how they handle missing item claims and actually review evidence provided.

I have now had to escalate this further due to the lack of resolution."
www.shein.com,"It took a month for Shein to agree refund me for an item that ""got lost"" in customs. Now they say they refunded me, but I have yet to see the refund on my card. Shein is awful in every way! The order that I DID recieve... it states my size on the tag of the item, but is WAY to small, and the fabric is not what they advertise. It is cheap and horrible. I  will never order from this horrible China Based company again!"
www.shein.com,"I made a big order which included 3 packs of 11x14 frames. The same day of delivery I made a return ticket. The frames were thin and flimsy. The frames came from a third party seller from New York and was shipped through Amazon. SHEIN then send me an email with a video of a tiny bag with a black pant saying I cannot be refunded because I sent back the wrong item. I never sent them any small bag or return. The package would go back to the original seller not shein so I’m confused. I then tracked the package of frames I sent back and I was able to see exactly when it left my post office to every city and state it went through including when it was delivered to the seller and when he picked it up in flushing New York April 1,2026 at 10:01 am even though I sent SHEIN all the proof and information I haven’t been refunded my $70 they claimed they sent me a privacy email and to click the link but I still haven’t gotten one and cannot make contact with anyone. They say check spam or trash but it’s a tactic that’s used to deter you because I’ve done all that and no emails are there. Buyer beware. I’ve been with this company from day one and have placed many, many orders. They know the frames have been sent back and in perfect condition because I took and sent pictures before I sent them off. I never even opened the original packaging of the frames. I’m out of my money and I don’t have frames. They know that they owe me but refuse to refund. Be careful of this scamming company. If I was such a loyal customer and they did this to me, they’ll do this to anyone. It’s impossible to get in touch with anyone for help and they only contact you when you leave a review warning others of their wrongdoing. REFUND MY MONEY SHEIN AND DO THE HONORABLE THING. Treat the people who support you right. You did not keep my money, you stole my money. Heed my warning and don’t do business with this dishonest company. They need to start making a zero review button cause it killed me to even give you 1 star. Check my order status with you and see what a great customer you’ve lost. Do yourself a favor and do business elsewhere. You don’t want the massive migraine I got from doing their job and finding out exactly where the frames were returned to. Seller has his frames,SHEIN has my money. Everybody wins but me."
www.shein.com,I ordered 4 tops.  One never came.  Three were wrong tops.  I contacted them and they just kept saying they didn't know what I was talking about.  SCAM!!!!  What a waste of money.  Do not be scammed by this foreign company that can't even understand English well enough to understand what the problem was.  I will never order from them again.  UPDATE:  they just replied to Trustpilot with some reply acting like they care!  I did all they said in their reply many times and got the same result!  SCAMMERS!
www.shein.com,"I sended back two items which was 33€,but i never received a refund more than a month ago. I tried to make a contact with the costumer service,but i got the same answer again and again-""my refund was succesful"". I asked them to provide more information about that(account number where they sended the money back,when etc) but they was unable to do,and sended only a ""refund proof"" without any usable information. I had a several emails with them. Now no items,no refund. Im not recommend to order from here,because it seems its impossible to get back your money and costumer service couldnt give any useful help. They dont care to find a solution at all!"
www.shein.com,"Shein sells ""golden grain coffee collective"" products. Golden grain coffee collective sells astaxanthan, twelve milligram soft gels that are fake. Astaxanthin is a deep red color when light shines through the capsule, but these soft gels are light gray. Definitely fake."
www.shein.com,"If you need to return something never you receave your money completely back.Always they find something to not refund you correct.3 times I have burn it with this site.If you are sur of what you order ok but if you need to return something it's start the problems.Always I pay for thing that I have not keeped.


After this avis they contact me and maked the correction.Happy for that but sad that we must arrive to do the thinks like this to have a positive answer for them."
www.shein.com,"I placed an order with SHEIN that I never received. The delivery confirmation states that the parcel was delivered, however the name listed is someone I completely do not know and the signature is not mine.
Despite clearly explaining this situation, SHEIN refuses to refund my money, simply claiming that the parcel was “delivered”. How can a delivery be considered valid when the name and signature do not belong to the customer?
Their customer support is extremely frustrating. They take around 24 hours to reply to each message, making the whole process incredibly slow. I have been trying to resolve this issue for more than 3 weeks.
During this time they asked me for multiple documents, and I sent everything requested. However, they later closed my ticket, claiming it had been merged with another ticket that had nothing to do with this case. Now they are asking again for the same documents I already provided, which shows a complete lack of organisation and respect for the customer.
It is unacceptable that a company of this size refuses to take responsibility when a parcel is clearly delivered to the wrong person. It feels like customers are left completely unprotected when something goes wrong.
Extremely disappointing experience."
www.shein.com,"I Like Shein, good clothes, at good price and I told my Family in Europe and NOW they order from Shein European and I order Shein America 😁Lisa Owens"
www.shein.com,"I ordered items and it was delivered to the neighboor accdg to the notification but thiers no specific address which neighbor they delivered until now i didn’t receive anything.
I keep on sending tracking in the site to help me out but no ACTIONS OR ANSWERS FROM THE COMPANY.
I already use my emal,mobile number and all yet nothing happen.
It was not good services."
www.shein.com,"I purchased several orders worth more than $300. When I tried to return five items from two separate orders, I was informed that there would be a return cost equal to the value of the five items themselves, which was about 244 DKK, meaning I would receive a refund of zero.

After that, I opened a ticket and contacted customer service. After a long discussion, I was told that I could return the items and that I would be provided with a free return label. I also received an apology from your team.

Based on this confirmation, I returned the five items. However, after you received the items, I was informed that I would not receive any refund.

I clearly explained that there are only two possible solutions: either you return the five items that I already paid for, or you refund me the amount of 244 DKK. Despite this, my request was still rejected. You have taken both the items and the money, and no proper solution has been provided.

I have been a loyal customer for years, and both I and my family have purchased from your platform regularly and in large amounts. This situation is completely unacceptable.

This issue must be handled immediately. You must either refund me 244 DKK or return the five items to me. It is not acceptable to keep both the items and the money I paid for them."
www.shein.com,"I recently shopped on Shein and had a surprisingly good experience. The website is easy to navigate, and I found a wide range of trendy clothes at very affordable prices. I was able to pick out a few outfits without spending too much, which is a big plus.
Shipping took a bit of time, but my order arrived within the estimated delivery period."
www.shein.com,"I write this in english so other nationalities can understand.
Loyal customers are theated with disgrace. I have bought alot on this site!
BUT! The one time i sent items for a refund, the way the customer service treats you, is a discrace. 
1. I had to pay for the refund my self
2. It takes weeks before it is registered
3. When trying to upload receipts to confirm returned shipment it doesen`t work
4. When finally getting throug customer service, they can not help you out. And thay can´t find your receipt and you go nowhere with them.

I am still waiting for my refund despite shipped the items for over a month ago, and I doubt I will ever get it... 

I will wait for my refund if I ever will get it.... and than Ill delete my account. Loyal customers does not means a shit to them, and avent tretead as such."
www.shein.com,"This is absolutely rubbish, worst and useless. This is a fraud brand. Even after taking payment and receiving returned products, they do not give refunds. There is no proper staff or response—only computerized messages and emails again and again saying that the refund will be processed within 24 hours.

They have built this brand by taking customers’ money. It would have been better if they begged instead. If I do not get my refund, I will continue posting such emails and online reviews. This is a cheating company."
www.shein.com,"My order placed on 25 February was never delivered, and after months of contacting Shein (over 10 times), I have received no response and no resolution. The courier, Evri, provided “proof of delivery” that does not show my parcel at all—only a distant image of multiple parcels with no visible labels. This is not valid proof. My building manager is visible in that photo and has since reviewed CCTV footage, confirming clearly that my parcel was never delivered to the building. I have provided her confirmation to Shein as well as Evri.

Evri also confirmed that the issue was being transferred to Shein and that Shein would be in contact. This was over a month ago. Despite this, and despite me reaching out to Shein multiple times since then, I have still received no contact whatsoever. This evidence has been provided to Shein multiple times. Despite this, my case has been ignored and not properly investigated.

As the retailer, Shein is responsible for ensuring that orders are delivered to customers. Passing responsibility onto the courier does not remove your legal obligation. I paid for goods that I never received, and I am now out of pocket for an order that was not delivered.

The fact that this has been ongoing since February, with no resolution, demonstrates a complete lack of accountability and unacceptable customer service. If this is not resolved, I will be pursuing a chargeback through my bank and escalating the matter further."
www.shein.com,Shein is a terrible company. They make it impossible to contact them. In our case they printed the wrong postcode on a parcel. Evri won't change it and Shein can't be contacted except through a Chatbot designed by an idiot. No delivery and can't get a refund.
www.shein.com,Sick to death of trying to stop Shein from contacting me. I DO NOT WANT TO BUY ANYTHING FROM THEM. I’VE REPORTED THEM TIME & AGAIN BUT STILL GETTING UNSOLICITED ADVERTS FROM THEM. Wish there was a minus for the stars!
www.shein.com,"Have just recieved a damaged shower head where the package has been broken or hit.

When I contact costumer service they just want to return 10% of the original price.

Then I have a broken item I can’t use and spent money on nothing.

SHEIN don’t want to be responsible for the return/refound policy.."
www.shein.com,Shein said the item got delivered and attached proof of delivery which is a different property to mines. I submitted proof of the cctv camera which shows clearly the time which they said the item was delivered. The door colour is different and the door mat as well. It’s taken them over 2 weeks to get to a solution and still not resolved. Sheins customer care is terrible and very incompetent.
www.shein.com,We ordered something on their website and the website said that it was 20 x 40 Tent and then they sent the incorrect tent  and decided that they didn’t want to return it or replace the tent  that was actually bought! I very highly recommend not purchasing from them and I very highly recommend going to a better company as an Amazon higher quality and they stand behind their product and they don’t argue with you when you try to return the incorrect item that they sent. You need to protect your privacy. You need to quit being such a terrible company and do your job. You’re such a terrible company. Horrible. I would not recommend you guys at all like at all zero do not buy from this crappy website. They said contact customer service you’re a joke. Did you not read any of this are you that incompetent just like the company.
www.shein.com,SHEIN gave me such great deals and even free money! It was so much fun picking out everything I wanted. They made the whole experience amazing by keeping me updated on my package and making sure they didn’t forget anything.
www.shein.com,"The product quality is excellent, and I find everything I need. Thank you!"
www.shein.com,I like how there lots of stuff on Their but the prices are going up and I ordered a bin for my room and I came broken and it was tiny!..and even some of the photos don’t even look like the actual thing and say the price is £2.00 and then I added something else and the piece goes up form £2.00 it’s terrible!..
www.shein.com,"They said package was delivered but I have not received it. Carrier (Fedex) sent photo of package on porch of someone else’s  house.
No human interaction with Shein, chat takes you down a rabbit hole with no end.
Update:
After placing a bad review on Trustpilot,a complaint with the BBB and submitting a disputed charge claim with my CC provider, a received a refund from Shein. buyer beware."
www.shein.com,You people have just put my checking account in the red you have been told not to take any money out of my checking account. Now I'm going to turn this matter over to my attorney if my money is not put back right away.
www.shein.com,"I placed my first order in March, 5 of the items were too big so I returned them on March 31, 2026.  It is now April 9, 2026 and I have not received my refund yet.  I talked to someone named Jaden at Shein on 4/8/26 and was told they did not have my return.  According to the tracking number on the receipt from the post office they received my return on 4/2/26 at11:38.A.M  in Miami, Fl  33122.  I will never buy anything from Shein again,"
www.shein.com,Massive range of selection but the only thing I didn’t like was the pop ups of points I have ordered a box for my darts to organise them and hope to collect them at the local news agent
www.shein.com,"Before placing an order, the delivery date shows April 13–15. After ordering, it was delayed to April 21 or even later. I canceled my order. I do not recommend Shein; they are just messing around."
www.shein.com,"I ordered £43 worth of items from this company, and they marked it as “received” when nothing arrived!  They did issue me with a refund, although the refund was a few pounds short of what I paid. 
I will never order from them and I will be deleting their app.
My Ring camera has no record of anything being delivered from SHEIN
Don’t take the risk"
www.shein.com,"Shein sells ""golden grain coffee collective"" products. Golden grain coffee collective sells astaxanthan, twelve milligram soft gels that are fake. Astaxanthin is a deep red color when light shines through the capsule, but these soft gels are light gray. Definitely fake."
www.shein.com,"If you need to return something never you receave your money completely back.Always they find something to not refund you correct.3 times I have burn it with this site.If you are sur of what you order ok but if you need to return something it's start the problems.Always I pay for thing that I have not keeped.


After this avis they contact me and maked the correction.Happy for that but sad that we must arrive to do the thinks like this to have a positive answer for them."
www.shein.com,"I returned an item to SHEIN and this situation has been going on for over one and a half months with no resolution.

My return package was delivered on February 24th, and I have full proof including tracking and shipping receipt.

Even more importantly, other items from the exact same return package have already been refunded. This clearly proves that the package was received and processed in SHEIN’s warehouse.

However, one item (a wig, Order ID: GSO15B122004EGK) has not been refunded.

I have contacted customer service multiple times since the end of February, but I am only receiving the same automated response over and over again, stating that the package has “not arrived at the warehouse”.

This is clearly incorrect and contradicts SHEIN’s own system, which shows:
– return received in warehouse
– quality inspection completed

Despite providing all necessary proof multiple times:
– tracking (delivered)
– shipping receipt
– screenshots of their own system

the support team has not helped at all and continues to send the same standard replies.

After more than 1.5 months, this is completely unacceptable.

I expect SHEIN to take responsibility, properly investigate this issue, and finally process the missing refund.

Thank you for finally taking my concern seriously and resolving the issue. I have now received my refund and everything has been settled. I appreciate that this was handled in the end, although it took quite a long time."
www.shein.com,"I ordered from shein, it said thay it was delivered in my community mailbox, I checked 3 times just to make sure but I couldn't find it, I thought there was something wrong with the delivery service, but I'm not sure yet. Shein please respond to this and thank you."
